c_elementvalue_id;ad_client_id;ad_org_id;isactive;created;createdby;updated;updatedby;value;name;description;accounttype;accountsign;isdoccontrolled;c_element_id;issummary;validfrom;validto;postactual;postbudget;postencumbrance;poststatistical;isbankaccount;c_bankaccount_id;isforeigncurrency;c_currency_id;showelement;showvaluecond;elementlevel;nomanualacct;datevuseauto
7FBD7A8C4EAA48119BEBC755FFCE4863;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;1667;Wohnhäuser im Leasing;Wohnhäuser im Leasing;A;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
C674491DBEB54022BC11883304C2E42C;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;1668;Anzahlungen für Wohnhäuser;Anzahlungen für Wohnhäuser;A;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
0898C37385CA4660B5762701946B1961;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;1669;Abschreibungen und Wertberichtigungen Wohnhäuser;Abschreibungen und Wertberichtigungen Wohnhäuser;A;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
9A2BA6E8F6AC4C909B428B51CA6FFC61;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;1680;Unbebaute Grundstücke;Unbebaute Grundstücke;A;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
D883658C84834643B298BEB8C0B803C8;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;1687;Unbebaute Grundstücke im Leasing;Unbebaute Grundstücke im Leasing;A;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
7090CEA6FDBE4674826D693204F93F26;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;1688;Anzahlungen für unbebaute Grundstücke;Anzahlungen für unbebaute Grundstücke;A;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
AC56517D313546EB8C0D0D443A9D54BF;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;1689;Abschreibungen und Wertberichtigungen unbebaute Grundstücke;Abschreibungen und Wertberichtigungen unbebaute Grundstücke;A;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
3ADB4FF0609F4BF8B9C1591A2DEFB7EA;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;170;Immaterielle Werte;Immaterielle Werte;A;N;N;B1B140BA616740F3B020C844C2D0BB14;Y;;;Y;Y;Y;Y;N;;N;;Y;A;E;N;N
34200230E2E74AD985F7AF5B469F196C;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;1700;Patente;Patente;O;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
F1E15DE38BC643FFA121A65888987AAE;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;1701;Know-how;Know-how;O;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
661704CFB04E4FFCB0EEA6BA18F8F160;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;1702;Rezepte;Rezepte;O;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
4C20EAECA2E34DBAB65BE8FB3CA1C5B3;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;1709;Abschreibungen und Wertberichtigungen Patente, Know-how, Rezepte;Abschreibungen und Wertberichtigungen Patente, Know-how, Rezepte;A;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
83AF591F53944BAC83FA19CEE0A91BF8;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;1710;Marken;Marken;A;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
C6FD647D7F804B46ACE0BCF6FE04B381;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;1711;Muster;Muster;A;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
94F635308DCD4699B7C01B981652BA28;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;1712;Modelle;Modelle;A;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
280180856FAD477E814FD29291065535;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;1713;Pläne;Pläne;A;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
FCBA53E0B387478AA470C568DF1C769C;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;1719;Abschreibungen und Wertberichtigungen Marken, Muster, Modelle, Pläne;Abschreibungen und Wertberichtigungen Marken, Muster, Modelle, Pläne;A;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
986E2CB87D2C4853A0A50B869578FF05;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;1720;Lizenzen;Lizenzen;A;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
13D1A80C0467445487A3C6CEBF6523E7;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;1721;Konzessionen;Konzessionen;A;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
A3D2637D49F74ACF86520C0073980C22;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;1722;Nutzungsrechte;Nutzungsrechte;A;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
151CD05138AF43B9AB39879A46F3B00A;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;1723;Firmenrechte;Firmenrechte;A;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
91220F63460B423DBB15D307803EA749;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;1729;Abschreibungen und Wertberichtigungen Lizenzen, Konzessionen, Nutzungsrechte, Firmenrechte;Abschreibungen und Wertberichtigungen Lizenzen, Konzessionen, Nutzungsrechte, Firmenrechte;A;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
751EC87C65744987BBF31219CF0300DC;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;1730;Urheberrechte;Urheberrechte;A;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
46327591C7FF448B9D74838D19F0CAB7;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;1731;Verlagsrechte;Verlagsrechte;A;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
D70DA84D002F46B6A08F90845894F060;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;1732;Vertragsrechte;Vertragsrechte;A;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
42362459EED14116B24584FA9013AFD2;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;2120;Verbindlichkeiten aus Finanzierungsleasing;Verbindlichkeiten aus Finanzierungsleasing;L;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
9567892CDCDB4E07A94E0AF266A680FC;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;1739;Abschreibungen und Wertberichtigungen Urheberrechte, Verlagsrechte, Vertragsrechte;Abschreibungen und Wertberichtigungen Urheberrechte, Verlagsrechte, Vertragsrechte;A;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
C6A5925245414BCBB1F43E6F644BA39F;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;1740;Selber entwickelte Software;Selber entwickelte Software;A;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
7BAEE08C74774A819512D1EA46DDA5CF;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;1741;Erworbene Software;Erworbene Software;A;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
AB6C7AF8FFD94B02BA6F514E85F5EE7E;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;1749;Abschreibungen und Wertberichtigungen Software;Abschreibungen und Wertberichtigungen Software;A;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
930E825CA8D24F96B2F22D9AC27DC100;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;1750;Eigene Entwicklungen (aktivierte Kosten);Eigene Entwicklungen (aktivierte Kosten);A;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
A35930E3525D428A99AAC8506265A0ED;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;1751;Erworbene Entwicklungen;Erworbene Entwicklungen;A;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
051010560B3348AE8BB0409282851C3E;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;1759;Abschreibungen und Wertberichtigungen Entwicklungen;Abschreibungen und Wertberichtigungen Entwicklungen;A;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
E705559027A44731A301782BE0AA0ACB;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;1770;Goodwill;Goodwill;A;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
2EBA53B7C8DA4E34B37DA1C0801E7EF3;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;1779;Abschreibungen und Wertberichtigungen Goodwill;Abschreibungen und Wertberichtigungen Goodwill;A;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
58709DA9A7C948349BEF4DA6A1BFDF48;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;1790;Übrige immaterielle Werte (aktivierte Kosten);Übrige immaterielle Werte (aktivierte Kosten);A;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
47DBA868D41049509CD377E5A7C9A6B6;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;1799;Abschreibungen und Wertberichtigungen übrige immaterielle Werte;Abschreibungen und Wertberichtigungen übrige immaterielle Werte;A;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
C6EC5C832066434DBA70D02429B2638E;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;180;Nicht einbezahltes Grund-,Gesellschafter- oder Stiftungskapital;Nicht einbezahltes Grund-,Gesellschafter- oder Stiftungskapital;A;N;N;B1B140BA616740F3B020C844C2D0BB14;Y;;;Y;Y;Y;Y;N;;N;;Y;A;E;N;N
11C19CC6E66642C3A59F0E80A742C608;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;1850;Nicht einbezahltes Grundkapital;Nicht einbezahltes Grundkapital;A;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
507A7CB7B4E14F9797D65EE647F94775;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;1851;Nicht einbezahltes Partizipationskapital;Nicht einbezahltes Partizipationskapital;A;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
13DD466C34C3465A88840DA88BC364F1;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;2;Passiven;Passiven;L;N;N;B1B140BA616740F3B020C844C2D0BB14;Y;;;Y;Y;Y;Y;N;;N;;Y;A;E;N;N
0B5F671E530749F0B5C92F4A279A59E5;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;20;Kurzfristiges Fremdkapital;Kurzfristiges Fremdkapital;L;N;N;B1B140BA616740F3B020C844C2D0BB14;Y;;;Y;Y;Y;Y;N;;N;;Y;A;E;N;N
37A5512191BC4397821A7393905AC288;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;200;Verbindlichkeiten aus Lieferungen und Leistungen;Verbindlichkeiten aus Lieferungen und Leistungen;L;N;N;B1B140BA616740F3B020C844C2D0BB14;Y;;;Y;Y;Y;Y;N;;N;;Y;A;E;N;N
FC383BF23FAD4D1085714D7123C16F12;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;2000;Verbindlichkeiten für Material- und Warenaufwand;Verbindlichkeiten für Material- und Warenaufwand;L;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
5CA52A9466C4498FA7BD64219887FD68;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;2001;Verbindlichkeiten für Dienstleistungen;Verbindlichkeiten für Dienstleistungen;L;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
2F0465A231D84FB693181D59AF3D25CD;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;2002;Verbindlichkeiten für Personalaufwand;Verbindlichkeiten für Personalaufwand;L;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
805D539500374E26980CCD4B5E9CD4AA;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;2004;Verbindlichkeiten für übrigen betrieblichen Aufwand;Verbindlichkeiten für übrigen betrieblichen Aufwand;L;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
5C2F619E9F9A4909BBCBB1E68D77FA7A;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;2030;Erhaltene Anzahlungen von Dritten;Erhaltene Anzahlungen von Dritten;L;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
E4F59B6F802C4490BA8CCC5706715AB4;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;2050;Verbindlichkeiten gegenüber Beteiligung A;Verbindlichkeiten gegenüber Beteiligung A;L;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
95BF4639B6634AC9BD569092C95B2142;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;2060;Verbindlichkeiten gegenüber Aktionär A;Verbindlichkeiten gegenüber Aktionär A;L;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
BE49C1DE3AC74A60A7199A40A3615461;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;2062;Verbindlichkeiten gegenüber Verwaltungsrat A;Verbindlichkeiten gegenüber Verwaltungsrat A;L;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
BB11DB8B05A646968D5608985BB8058E;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;2064;Verbindlichkeiten gegenüber Geschäftsleitungsmitglied A;Verbindlichkeiten gegenüber Geschäftsleitungsmitglied A;L;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
59A54E6B8AF14DA7A2BF5D07AB243E65;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;2068;Verbindlichkeiten gegenüber Revisionstelle;Verbindlichkeiten gegenüber Revisionstelle;L;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
468BC1B633034C488344186ABD876BFC;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;210;Kurzfristige verzinsliche Verbindlichkeiten;Kurzfristige verzinsliche Verbindlichkeiten;L;N;N;B1B140BA616740F3B020C844C2D0BB14;Y;;;Y;Y;Y;Y;N;;N;;Y;A;E;N;N
2B895AA5E3454A76A1C4FA9156A6850D;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;2100;Kontokorrent A;Kontokorrent A;L;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
07B7BFB00D1D4949A88F82ED06BCCA22;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;2107;Darlehen A;Darlehen A;L;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
89B21F269D7340C7B280BAA58A75E9F1;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;2109;Hypothek A;Hypothek A;L;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
9109CB6CFC0C4808A89E60C3AD637368;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;2111;WIR-Verbindlichkeiten;WIR-Verbindlichkeiten;L;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
DEAFE6899FD14605A3EB428F072B1758;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;2130;Obligationenanleihen;Obligationenanleihen;L;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
2804C07E568F4F388A0194A6ACC23EEC;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;2140;Verbindlichkeiten gegenüber Dritten;Verbindlichkeiten gegenüber Dritten;L;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
9CB80FC91B884DDB8A0CD5BF43794393;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;2150;Verbindlichkeiten gegenüber Beteiligung A;Verbindlichkeiten gegenüber Beteiligung A;L;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
5B609A87A893410EAC8832AA27DAE6C2;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;2160;Verbindlichkeiten gegenüber Aktionär A;Verbindlichkeiten gegenüber Aktionär A;L;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
C920A03E5ADC48F195FA637C03D17547;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;2162;Verbindlichkeiten gegenüber Verwaltungsrat A;Verbindlichkeiten gegenüber Verwaltungsrat A;L;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
87A08F2223DB46E4974F191CE085979D;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;2164;Verbindlichkeiten gegenüber Geschäftsleitungsmitglied A;Verbindlichkeiten gegenüber Geschäftsleitungsmitglied A;L;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
34281D5790CC4BFE8B69684FCFAA7B6C;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;2170;Verbindlichkeiten gegenüber Vorsorgeeinrichtung;Verbindlichkeiten gegenüber Vorsorgeeinrichtung;L;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
74A2BED510F94D17901906AA03F9C052;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;220;Übrige kurzfristige Verbindlichkeiten;Übrige kurzfristige Verbindlichkeiten;L;N;N;B1B140BA616740F3B020C844C2D0BB14;Y;;;Y;Y;Y;Y;N;;N;;Y;A;E;N;N
0A611A132BFD4F60AA873D639B067750;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;2200;Umsatzsteuer;Umsatzsteuer;L;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
DF7FC55683534B4AA7CE36491D6C7BB5;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;2201;Abrechnungskonto MWST;Abrechnungskonto MWST;L;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
89685ACD84944F6496F7EDC56DEAE298;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;2202;Umsatzsteuerausgleich Abrechnungsmethode;Umsatzsteuerausgleich Abrechnungsmethode;L;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
15C1B429F66B4E04969D0908FDCF3EC1;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;2203;Bezugsteuer;Bezugsteuer;L;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
BBB355D60F0C4A36AC7925BFFC1A56FC;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;2206;Verrechnungssteuer;Verrechnungssteuer;L;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
05A4A78CBD774D73B0E4FA3001F238D3;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;2207;Emissionsabgabe;Emissionsabgabe;L;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
6A67EF6886F64128A453FB59472721D5;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;2208;Direkte Steuern;Direkte Steuern;L;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
6D12733FBB8B4AF6B16A8AF5678CD6CE;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;2210;Verbindlichkeiten gegenüber Dritten;Verbindlichkeiten gegenüber Dritten;L;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
1A82EF3D8DEE4BF1BE65A36E3E01DB72;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;2250;Verbindlichkeiten gegenüber Beteiligungen;Verbindlichkeiten gegenüber Beteiligungen;L;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
249C7AC3F0034460ADFAF80750B07825;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;2260;Verbindlichkeiten gegenüber Aktionär;Verbindlichkeiten gegenüber Aktionär;L;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
B0ECFB95FC8D447D943C8DA89B400321;C726FEC915A54A0995C568555DA5BB3C;0;Y;2019-09-30 16:30:00;100;2019-09-30 16:30:00;100;2261;Beschlossene Ausschüttungen;Beschlossene Ausschüttungen;L;N;N;B1B140BA616740F3B020C844C2D0BB14;N;;;Y;Y;Y;Y;N;;N;;Y;A;C;N;N
